name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,state,adj_latitude,adj_longitude,avg_air_temperature,avg_alpha,avg_aod,avg_asymmetry,avg_cld_opd_dcomp,avg_cld_reff_dcomp,avg_clearsky_dhi,avg_clearsky_dni,avg_clearsky_ghi,avg_cloud_press_acha,avg_cloud_type,avg_dew_point,avg_dhi,avg_dni,avg_ghi,avg_ozone,avg_relative_humidity,avg_solar_zenith_angle,avg_ssa,avg_surface_albedo,avg_surface_pressure,avg_total_precipitable_water,avg_wind_direction,avg_wind_speed,std_air_temperature,std_alpha,std_aod,std_asymmetry,std_cld_opd_dcomp,std_cld_reff_dcomp,std_clearsky_dhi,std_clearsky_dni,std_clearsky_ghi,std_cloud_press_acha,std_cloud_type,std_dew_point,std_dhi,std_dni,std_ghi,std_ozone,std_relative_humidity,std_solar_zenith_angle,std_ssa,std_surface_albedo,std_surface_pressure,std_total_precipitable_water,std_wind_direction,std_wind_speed,wind_u5,wind_5_10,wind_10_15,wind_15_20,wind_20_25,wind_o25,temp_u0,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_o40,wind_power_density
Welcome Wind Turbine,USA0057248,2.1,43.6825,-94.5892,Wind,,,,2008,Federated Rural Electric Assn,2019,7.105,7.656,7.183,7.118,6.749,6.268,5.833,U.S. Energy Information Administration,6.37,6.56,6.23,6.84,6.45,Minnesota,43.69,-94.58,8.01650684931507,1.25520433789954,0.150424634703196,0.607542237442922,4.53258675799087,4.23511757990868,49.6204337899543,326.466210045662,223.345776255708,130.293835616438,3.08047945205479,2.5996803652968,61.6457762557078,199.671232876712,168.360616438356,0.315471232876712,72.1020947488585,89.7141130136987,0.929431506849315,0.264821917808219,968.032648401826,1.67291095890411,202.101712328767,3.60082191780822,12.5285691471741,0.2472792208022,0.143358747490945,0.006353228533751,13.2550532019418,10.1250594962956,64.2661106983044,367.095165146266,295.984687690861,239.617710100827,2.98432476293611,11.4791011170262,93.3964959814448,314.441485934287,253.677910292552,0.037844531086846,19.0739073089348,34.2585961630445,0.024184339870869,0.261788963551594,7.84638955565088,1.15659918005529,99.111685983227,2.01368418129193,0.769292237442922,0.223744292237443,0.006963470319635,0,0,0,0.267123287671233,0.263698630136986,0.25148401826484,0.193607305936073,0.024086757990868,0,58.5749351997843
Lakota Wind Wind Farm,USA0057251,10.5,43.3839,-94.1475,Wind,,,,2009,Iowa Lakes Electric Coop,2019,38.609,41.421,38.525,37.035,37.144,34.364,33.751,U.S. Energy Information Administration,32.61,31.83,29.46,33.95,31.91,Iowa,43.37,-94.14,7.97325342465753,1.25768378995434,0.152050228310502,0.605804794520548,4.45601255707763,4.62855821917808,49.6777397260274,326.50399543379,224.700228310502,135.485730593607,3.09634703196347,2.96706621004566,62.3720319634703,199.339840182648,169.550228310502,0.316499771689498,74.072698630137,89.6911130136986,0.930952054794521,0.266301369863014,968.836301369863,1.66079908675799,201.418264840183,3.66182648401826,12.1607913033236,0.211637210071873,0.141240113518131,0.0066614665675,13.0028512583539,10.8147948906251,63.7454925071764,367.89482935139,297.550068078713,242.808007148028,2.97533013219551,11.517978841722,94.1001764781699,314.087476053524,254.478027395075,0.038907397964735,18.7512944003874,34.4171139179229,0.026423102574435,0.260634141569266,7.8885013722534,1.13289434183902,102.036021639702,2.00564371452614,0.760616438356164,0.231849315068493,0.007534246575342,0,0,0,0.259018264840183,0.264611872146119,0.268835616438356,0.191552511415525,0.015981735159817,0,60.3877557863923
Iowa Lakes Superior Wind Farm,USA0057252,10.5,43.445,-94.9803,Wind,,,,2009,Iowa Lakes Electric Coop,2019,40.231,43.099,40.508,39.3,37.537,36.106,36.079,U.S. Energy Information Administration,35.92,33.79,28.48,34.64,34.02,Iowa,43.45,-94.98,7.93881278538813,1.26999086757991,0.137354908675799,0.607151826484018,4.6190799086758,4.66778424657534,47.4711187214612,333.498858447489,226.267694063927,132.287100456621,3.18504566210046,3.22043378995434,61.7267123287671,200.623173515982,169.119520547945,0.317026598173516,74.3453538812785,89.6861438356164,0.934098173515982,0.302301369863014,958.715753424658,1.6326598173516,205.989497716895,3.70772831050228,11.4951508718977,0.225937569484862,0.109619917859073,0.006145478261018,13.0251807837832,10.8031456367948,58.7546157645023,373.029924306242,299.463752324595,238.35641431386,2.95126010123296,10.9636767569554,93.4536510944856,316.966639540677,254.399082417626,0.040778957555278,19.0377988423193,34.3748448081823,0.026430048043587,0.27196024512717,7.70201469541732,1.11450718198897,101.683919694341,1.97772489307002,0.749200913242009,0.243721461187215,0.007077625570776,0,0,0,0.23527397260274,0.304908675799087,0.26689497716895,0.184703196347032,0.008219178082192,0,59.4872309386927
MA Military Reservation Wind Project,USA0057253,4.5,41.6647,-70.5942,Wind,,,,2010.666667,Air Force Civil Engineer Center,2019,10.193,8.458,8.114,8.774,10.567,10.322,9.653,U.S. Energy Information Administration,17.63,16.36,13.91,13.63,13.45,Massachusetts,41.65,-70.58,9.99026255707762,1.15209589041096,0.168876221461187,0.609552511415525,4.5178299086758,4.73392579908676,52.725799086758,318.818607305936,227.35296803653,138.558904109589,3.39840182648402,7.30463470319635,63.7772831050228,191.150114155251,171.097146118721,0.317321461187215,85.1579200913242,89.6619988584475,0.939037671232877,0.187178082191781,1008.92773972603,1.95739726027397,201.500456621005,5.19567351598174,8.1500415957991,0.275509266816622,0.161006345097794,0.018335551478772,13.0703736388869,11.1085798481783,68.943909908001,361.306210138739,299.612864864913,247.645597505984,2.85681068831225,8.26923944418589,95.6194682223278,306.687393383329,258.530220522403,0.036062643311518,12.3010227760167,35.3007559420462,0.025166540192521,0.171544102917113,9.2539098194199,1.23379360121677,102.259550914407,2.60447336516359,0.518150684931507,0.428538812785388,0.05216894977169,0.001141552511416,0,0,0.079566210045662,0.409360730593607,0.35445205479452,0.15662100456621,0,0,161.34109448624
Iowa Lakes Community College Wind Farm,USA0057257,1,43.3853,-94.8157,Wind,,,,2005,Iowa Lakes Community College,2019,3.566,3.53133,2.558,4.094,4.42648,3.43,3.949,U.S. Energy Information Administration,3.44,2.86,3.26,3.6,3.45,Iowa,43.37,-94.82,7.48351598173516,1.28537442922374,0.140528401826484,0.606472602739726,4.2871301369863,5.11255707762557,48.7841324200913,332.247260273973,226.475456621005,136.901598173516,3.31769406392694,2.63545662100457,62.2626712328767,201.090639269406,170.641666666667,0.322885159817352,74.3353139269407,89.6926358447489,0.934915525114155,0.319671232876712,964.185045662101,1.59691780821918,206.475684931507,3.7374200913242,12.0873499844674,0.221121821181801,0.116548972036796,0.006342609986821,11.9779094045883,11.4562245165536,61.2822916409614,371.858719617421,299.295398345317,244.408769240107,3.01985169697121,11.2491548499058,92.9322828739855,316.256755127093,255.302422107994,0.041598442507363,18.262032669103,34.4173258525411,0.023626028253298,0.277062677978498,7.77984048167373,1.12162414756652,102.864818426733,1.98821739570007,0.746917808219178,0.247488584474886,0.005593607305936,0,0,0,0.280593607305936,0.263127853881278,0.257305936073059,0.189155251141552,0.009817351598174,0,61.3460577517277
Texico Wind Ranch LP,USA0057258,1.9,34.36,-103.0667,Wind,,,,2002.736842,Texico Wind LP,2019,5.323,5.389,4.607,4.351,2.005,2.792,1.357,U.S. Energy Information Administration,5.31,5.82,5.05,4.48,4.86,New Mexico,34.37,-103.06,14.0047488584475,1.20781164383562,0.092017716894977,0.611294520547945,2.05007876712329,3.62431050228311,41.5704337899543,382.718607305936,264.283561643836,84.826598173516,2.61609589041096,2.31495433789954,56.3542237442922,294.78904109589,232.082420091324,0.292263356164384,51.4829589041096,89.7035308219178,0.926731735159817,0.210109589041096,870.053196347032,1.45283105022831,193.620890410959,3.55738584474886,10.5439944951663,0.278399402080954,0.065059774017776,0.01260445007751,8.956857654686,10.9889149502973,49.5920141769969,415.236229097532,339.819655976855,198.321339839958,2.94585713428965,8.7702327134022,83.9488536420962,385.333110377193,318.550814655105,0.028474019715906,22.6546944637284,38.9049256135617,0.029360632749257,0.070772559043246,6.36011410488847,0.952869362338975,88.1003734184336,1.70605362321326,0.8162100456621,0.181735159817352,0.002054794520548,0,0,0,0.085159817351598,0.288013698630137,0.298630136986301,0.250570776255708,0.077625570776256,0,41.6122504925074
Cedro Hill Wind LLC,USA0057260,150,27.5761,-98.9053,Wind,,,,2011,NRG Energy Gas & Wind Holdings Inc,2019,514.184,519.889,475.295,486.736,510.426,497.683,489.489,U.S. Energy Information Administration,496.07,455.62,417.24,444.55,439.62,Texas,27.57,-98.9,21.5828310502283,1.10723401826484,0.171075730593607,0.624706621004566,2.72512328767123,2.58856392694064,55.6953196347032,331.557648401826,265.59897260274,103.035159817352,2.27442922374429,14.0933561643836,71.3058219178082,236.382762557078,221.103196347032,0.275548858447489,68.151598173516,89.7790079908676,0.949634703196347,0.153972602739726,981.487214611872,2.81302511415525,143.964155251142,3.25329908675799,8.32110795791372,0.270865111643732,0.128089819344364,0.008760160545521,9.57070516281675,8.15643177125047,68.8311843684569,374.06495463217,340.169648145587,237.040439099225,2.92739914772565,7.77326654337965,103.957121310318,338.275525618616,307.948647484447,0.018471405423832,25.0452359459318,41.9936095351411,0.022903986239135,0.014499856024547,6.58662481762764,1.29569553589711,84.6954743341592,1.60305091031115,0.849885844748858,0.149771689497717,0.000342465753425,0,0,0,0.000913242009132,0.096917808219178,0.269178082191781,0.454566210045662,0.175570776255708,0.002853881278539,35.2989010811119
Taloga Wind LLC,USA0057261,130,35.8556,-98.9683,Wind,,,,2011,NRG Energy Gas & Wind Holdings Inc,2019,471.675,477.621,432.303,453.831,402.025,403.569,359.807,U.S. Energy Information Administration,525.2,510.71,433.38,465.43,455.47,Oklahoma,35.85,-98.98,14.9271461187215,1.28252283105023,0.133852043378995,0.61078196347032,2.44661643835616,3.58600114155251,48.277397260274,347.144520547945,250.140410958904,89.388698630137,2.54805936073059,6.64739726027397,62.9587899543379,254.819748858448,211.689383561644,0.297915525114155,62.18125,89.728901826484,0.92947602739726,0.211013698630137,942.303310502283,1.99670091324201,177.26095890411,3.44428082191781,11.3605899977673,0.212536605881137,0.102123405082712,0.011543760052287,9.0912001088465,10.1654212484054,59.5926927776817,386.349196308521,323.93160132898,201.690655998308,3.07177768592186,9.58515845628744,93.8985973771886,351.18435205819,295.405738276909,0.029367816791182,21.778153895109,38.1879476131358,0.028635432767626,0.141476799313012,7.04220077676721,1.18482290916078,94.4535880857729,1.79150435080333,0.809246575342466,0.187671232876712,0.003082191780822,0,0,0,0.092808219178082,0.255936073059361,0.2662100456621,0.276598173515982,0.105821917808219,0.002625570776256,44.157554526373
Laredo Ridge Wind LLC,USA0057262,79.9,41.8803,-98.0239,Wind,,,,2011,NRG Energy Gas & Wind Holdings Inc,2019,357.033,351.424,325.667,326.429,298.469,307.033,257.405,U.S. Energy Information Administration,348.01,312.86,261.96,293.32,283.35,Nebraska,41.89,-98.02,9.41200913242009,1.23877511415525,0.128877271689498,0.610277397260274,3.45161872146119,5.47262671232877,47.5004566210046,340.735159817352,231.831849315068,128.651826484018,3.21084474885845,3.11367579908676,63.1776255707763,215.980251141552,182.066210045662,0.314570091324201,68.893296803653,89.6883687214612,0.931050228310502,0.301013698630137,941.219520547945,1.67035388127854,205.592237442922,3.73558219178082,11.8703946447769,0.223531268428311,0.125078097970314,0.005531416341384,10.3753356112661,13.0493779547829,60.0018473823033,378.556042546229,304.436539809218,236.006651885295,3.02243456536688,10.121227870757,94.4472441073653,326.22572716848,265.692593596489,0.038835387530565,20.4769386702359,35.1709703140217,0.025304848876455,0.233937849910113,7.84874755144349,1.05232461217056,105.008757773574,2.0752498620214,0.745547945205479,0.248287671232877,0.006164383561644,0,0,0,0.224885844748858,0.262671232876712,0.281849315068493,0.197488584474886,0.03310502283105,0,62.6757843441008
Little Pringle I Wind Farm,USA0057263,10,35.9643,-101.5402,Wind,,,,2010,DeWind Co.,2019,26.183,26.913,16.236,13.731,11.564,0,0,U.S. Energy Information Administration,35.13,31.82,25.92,24.53,27.88,Texas,35.97,-101.54,13.9392694063927,1.25955707762557,0.114876301369863,0.610517123287671,2.1512100456621,3.41530365296804,45.6212328767123,362.580251141553,255.083447488584,90.8619863013699,2.48230593607306,2.93150684931507,60.3945205479452,274.404109589041,221.109931506849,0.294294292237443,53.3450696347032,89.7146872146119,0.930230593607306,0.218575342465753,894.313926940639,1.57609589041096,176.51997716895,3.60872146118721,11.5492477928386,0.249756703865394,0.079330355628975,0.011702931722548,8.23765328897165,10.6161877869117,55.1368402008898,399.114407154278,329.919648443694,203.192002160945,3.066523797175,9.00950097258817,89.6250373588418,366.187415126203,306.738210919917,0.025297840691987,23.0261424209456,38.1310122863839,0.027550149791406,0.130984252719551,6.89845377514505,0.999557806310684,94.2792452501132,1.83637192193143,0.772945205479452,0.224657534246575,0.002397260273973,0,0,0,0.110958904109589,0.27203196347032,0.265981735159817,0.251255707762557,0.098744292237443,0.001027397260274,46.973374487467
Little Pringle II Wind Farm,USA0057264,10,35.9249,-101.5414,Wind,,,,2010,DeWind Co.,2019,26.52,23.549,18.989,15.563,9.72,0,0,U.S. Energy Information Administration,35.13,31.82,25.92,24.53,27.88,Texas,35.93,-101.54,14.1843607305936,1.2539098173516,0.109719246575342,0.610517123287671,1.95192922374429,3.52849543378995,44.7947488584475,364.543150684931,255.170547945205,84.7795662100457,2.42043378995434,3.25114155251142,58.7771689497717,281.279794520548,223.285730593607,0.291803538812785,53.4930353881279,89.7266917808219,0.932423515981735,0.19827397260274,893.2100456621,1.59175799086758,182.019748858448,3.6491095890411,11.2297471550644,0.261862705137589,0.077205534922828,0.011702931722548,7.9568672143713,10.8727289455123,54.373913633663,400.865304028217,329.963014601216,194.058056129268,3.06598927310341,8.67721185324946,87.85157875475,370.976790253524,308.374287385613,0.023467783440771,22.8962999692495,38.1551889765535,0.024893033161241,0.072187211001421,6.81233701561757,1.01089074870391,93.5852757314252,1.83230439333008,0.770319634703196,0.228310502283105,0.001369863013699,0,0,0,0.087442922374429,0.290525114155251,0.267123287671233,0.253538812785388,0.100342465753425,0.001027397260274,47.3409513915961
Chestnut Flats Wind Farm,USA0057268,38,40.5228,-78.4769,Wind,,,,2012,EDF Renewable Asset Holdings  Inc.,2019,104.419,111.301,102.089,106.34,103.231,87.357,86.293,U.S. Energy Information Administration,136.06,130.15,96.83,130.2,123.66,Pennsylvania,40.53,-78.46,7.86826484018265,1.32266666666667,0.164753493150685,0.600052511415525,5.24719634703196,4.83067465753425,51.4392694063927,328.577511415525,235.688698630137,171.066095890411,3.65365296803653,5.10559360730594,70.5684931506849,165.888698630137,164.066666666667,0.318087899543379,79.878453196347,89.7077534246575,0.946118721461187,0.298164383561644,934.125570776256,1.67805936073059,218.646118721461,0.255696347031963,10.3603343153687,0.182567091147795,0.111464524924144,0.012325382378264,13.2402546255912,9.77200928517236,62.6859750790586,370.46525810432,309.683721055678,269.564568711084,2.85040218072776,9.39931823716111,105.42242213832,287.866528416871,250.474889842076,0.040036139948561,18.9029133349947,35.8658809704146,0.023266955151423,0.296161147068347,7.39077136613921,1.07048419725264,79.3411345748257,0.373896512231395,1,0,0,0,0,0,0.234018264840183,0.308904109589041,0.304908675799087,0.147374429223744,0.004794520547945,0,0.129422998115141
Grant County Wind LLC,USA0057274,20,45.8033,-95.8844,Wind,,,,2010,Grant County Wind  LLC,2019,60.042,70.892,62.541,64.93,58.922,54.123,54.817,U.S. Energy Information Administration,72.14,63.86,61.94,64.64,57.39,Minnesota,45.81,-95.9,6.35342465753425,1.23403538812785,0.137566780821918,0.609302511415525,4.80012557077626,5.07514840182648,46.641894977169,328.951940639269,217.534474885845,132.932534246575,3.44075342465753,1.07893835616438,59.3179223744292,196.688127853881,163.292922374429,0.318125913242009,72.4931221461187,89.6820970319635,0.935037671232877,0.329424657534247,968.529680365297,1.55404109589041,197.082420091324,3.69172374429224,13.143819654919,0.241265936618367,0.136524022035806,0.00585243134064,13.7591810264448,11.5093770634616,58.5633497921252,368.784557202355,290.199239853385,236.785414078904,3.03712288425846,11.8097096695989,89.6838750352903,313.120010321312,249.342434384143,0.040503991175027,19.1072367094254,33.1616441060269,0.021755143118607,0.310124054621727,8.45217733630321,1.05407325529817,101.622280803901,2.03264369915169,0.768493150684932,0.220547945205479,0.010958904109589,0,0,0,0.314497716894977,0.249429223744292,0.248972602739726,0.166324200913242,0.020776255707763,0,63.5411349963715
Crofton Bluffs Wind LLC,USA0057278,40,42.6983,-97.58,Wind,,,,2012,NRG Energy Gas & Wind Holdings Inc,2019,168.717,177.965,172.882,177.227,162.148,158.696,157.326,U.S. Energy Information Administration,165.87,167.15,158.81,139.14,130.63,Nebraska,42.69,-97.58,9.02372146118722,1.22432420091324,0.124480730593607,0.608366438356164,4.1396404109589,4.85911757990868,46.6946347031964,340.654452054795,229.584931506849,133.042808219178,3.1541095890411,3.04795662100457,61.3344748858447,212.41894977169,177.372602739726,0.323675114155251,69.7381678082192,89.6710331050228,0.932297945205479,0.31972602739726,952.942579908676,1.65735159817352,207.807648401826,3.55599315068493,12.0886521313023,0.256681980641426,0.100305088786425,0.0062457632478,12.4548721233154,11.4215481055647,57.9724290356305,377.679862051655,302.167588371814,242.054241003019,2.9857720457951,10.5743978931082,90.8124113908655,320.108567922423,261.789638488933,0.039615828346516,19.5593109835752,34.7750532384073,0.025234159919206,0.257961304323059,7.61051091905754,1.08555829948658,101.266048892987,1.99719681863686,0.781164383561644,0.211187214611872,0.007648401826484,0,0,0,0.252511415525114,0.267351598173516,0.248630136986301,0.19337899543379,0.038013698630137,0.000114155251142,56.0015036440156
Alta Wind Energy Center I,USA0057282,150,35.0337,-118.3534,Wind,,,,2011,NRG Yield LLC,2019,398.985,403.255,341.12,413.363,366.518,399.302,366.019,U.S. Energy Information Administration,439.46,428.92,385.54,433.68,403.07,California,35.05,-118.34,12.1946347031963,1.15552168949772,0.066732888127854,0.631729452054795,1.38996347031963,2.18508333333333,36.8599315068493,401.400913242009,267.90296803653,57.5679223744292,1.71643835616438,0.15513698630137,47.0317351598174,340.913470319635,247.030936073059,0.298697488584475,46.5469817351598,89.7038538812785,0.913246575342466,0.203150684931507,859.110730593607,0.97804794520548,230.047488584475,2.77575342465753,9.80784065617289,0.252997332425655,0.046535684563327,0.00895892963739,7.52673416499124,8.06475062487721,42.9606928975998,429.895859746842,345.1059455358,167.793363212462,2.76589703377605,5.40514055206962,70.3014117254876,411.332193686372,333.41351877148,0.034035541363178,27.2750835066819,38.5764482448643,0.024918285168934,0.050026752085144,4.22771610736788,0.539635491285258,96.0161077648631,1.52256205410715,0.899200913242009,0.100799086757991,0,0,0,0,0.042694063926941,0.420547945205479,0.30296803652968,0.161187214611872,0.072488584474886,0.000114155251142,22.7214456237686
